location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,final_primary_intent,final_core_labels,final_secondary_labels,final_avoid_labels,curation_action,display_status,is_active_verified,manual_review_confidence,curation_note,final_label_source,price_verified,night_verified,indoor_verified,child_friendly_verified,qa_flag_reason,parking_verified,wheelchair_accessible_verified,toilet_verified,mushola_verified,pet_friendly_verified,open_24h_verified,crowd_level,shopping_subtype,coordinate_verified,distance_from_alun_alun_km,coordinate_audit_reason,safety_verified,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available,media_available,media_image_url,media_destination_url,media_website,media_source,media_place_id,media_match_title,media_match_score,media_match_method,media_audit_status,media_audit_note
LOC-191,Curug Panyandaan,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8125,48.0,Sangat Positif,-7.0304477,107.3749802,10000,15000,08:00,17:00,120,"Air terjun berketinggian 10 meter yang asri di Sindangkerta Bandung Barat, dikenal pula sebagai Curug Orok karena cerita sejarah penemuan bayi setempat.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.104166666666667,42.0,3.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Edukasi"": 0.75, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Santai/Healing"": 3.55, ""Sejarah"": 0.75, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,,False,False,False,False,False,False,unknown,,True,28.32,,False,0.8125,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdUCsPcgIsLIj6revC3a7wV8qp8dLZUMw7MlM_7eOj_-oeaWGgwbtgaznVkceqr1IyOun_1NMTLnCU1kBD1qNak8GagYrbNfTskYcapJBsenKBXVHyogLUh0mOPUqTsB8tC1pC=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Curug%20Panyandaan&query_place_id=ChIJSa90EoT1aC4Rk-W-My6p1_Y,,google_maps_extractor_2026_05_19,,Curug Panyandaan,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-192,Curug Ngebul Gununghalu,Wisata Alam,['Umum'],0.0,0.0,,-7.082535,107.2824445,10000,10000,07:00,17:00,120,Curug Ngebul Gununghalu adalah air terjun bertingkat yang asri di Sindangjaya Gununghalu yang dinamai karena jatuhan airnya memicu uap air mirip asap (ngebul) di atas kolam alami.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,17:00,06:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.15, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.15, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,reviewed,,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=Medium; sources=Trip.com 2025, inewsbandungraya.id; note=Aktif, dikelola swadaya warga. Tiket ~Rp10.000. Akses menantang via motor trail / jalan kaki >1 jam dari Kp. Cisitu.; revision=Data awal dipertahankan dari tabel sebelumnya.",auto_rule_v1,True,False,False,False,updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,40.04,,False,0.0,unavailable,,False,True,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800&q=80,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800&q=80,,manual_excel_2026-06-09,,Curug Ngebul Gununghalu,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
LOC-193,Sanghyang Poek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.6666666666666666,18.0,Sangat Positif,-6.868449,107.3472266,25000,25000,07:00,17:00,120,Gua purba eksotis di kawasan karst PLTA Saguling Cipatat dengan stalaktit dan stalakmit indah di pinggir aliran Sungai Citarum Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.277777777777778,14.0,2.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: sungai (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 9.05, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 4.6, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,reviewed,,,,,Alam,Alam;Santai/Healing;Spot Foto,Outdoor,Belanja;Indoor;Religi,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=Medium; sources=travelspromo.com, nabarentcar.com; note=Aktif sebagai gua di kawasan Sanghyang Heuleut. Terhimpit tebing tinggi, accessible sebagai bagian wisata alam Saguling.; revision=Data awal dipertahankan dari tabel sebelumnya.",auto_rule_v1,True,False,False,False,updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,29.29,,False,0.6666666666666666,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://images.unsplash.com/photo-1502082553048-f009c37129b9?w=800&q=80,https://images.unsplash.com/photo-1502082553048-f009c37129b9?w=800&q=80,,manual_excel_2026-06-09,,Sanghyang Poek,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
LOC-194,Sanghyang Tikoro,Wisata Alam,['Alam'],0.7692307692307693,52.0,Sangat Positif,-6.8638417,107.348877,5000,20000,00:00,23:59,120,Gua dan sungai bawah tanah misterius di Cipatat tempat 'ditelannya' aliran Sungai Citarum yang dipercaya sebagai titik bobolnya Danau Bandung Purba.,Per Orang,Gua dan sungai,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.269230769230769,44.0,4.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto;Malam,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: sungai (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) | description keyword: danau (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.8, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Malam"": 1.5, ""Outdoor"": 5.35, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi;Malam,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,Malam label removed: not night_verified,False,False,False,False,False,False,unknown,,True,29.22,,False,0.7692307692307693,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxUMhy6YWAb07HuWdtrrZ-zrNedH-DeCdE8XoYXx7z3wWXGk_f-WZkk87ZiJsxXcvKp2Oprj4XaWUkete11uztcXeztdKKFZ2QZQ2sRYgHwVLr3Nm2iPC-da6QojPVSU7QMfTH=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Sanghyang%20Tikoro&query_place_id=ChIJtdhk3C_5aC4RMhx8bEgY20Y,,google_maps_extractor_2026_05_19,,Sanghyang Tikoro,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-195,Sungai Cikahuripan Green Canyon Saguling,Wisata Alam,['Umum'],0.0,0.0,,-6.901701,107.3572662,10000,10000,06:00,18:00,120,Destinasi ngarai eksotis dengan aliran sungai kehijauan jernih diapit tebing batu menjulang tinggi mirip Green Canyon.,Per Orang,Sungai dan tebing,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: tebing, sungai (+2.4) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | subcategory keyword: tebing (+1.2) | tags keyword: pemandangan (+1.05) || Outdoor: category=Wisata Alam (+2.5) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.6, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 4.6, ""Santai/Healing"": 2.55, ""Spot Foto"": 4.5}",auto_rule_v1,reviewed,,,,,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Kuliner;Religi,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=Medium; sources=Detik Travel, visitkbb.bandungbaratkab.go.id; note=Aktif. Tiket Rp10.000, parkir Rp5.000–20.000. Sewa pelampung Rp15.000. Akses jalan berbatu, perlu jalan kaki ~1 km.; revision=Data awal dipertahankan dari tabel sebelumnya.",auto_rule_v1,True,False,False,False,updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,27.67,,False,0.0,unavailable,,False,True,https://images.unsplash.com/photo-1546182990-dffeafbe841d?w=800&q=80,https://images.unsplash.com/photo-1546182990-dffeafbe841d?w=800&q=80,,manual_excel_2026-06-09,,Sungai Cikahuripan Green Canyon Saguling,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
LOC-196,Curug Walanda Citatah,Wisata Alam,['Umum'],0.0,0.0,,-6.6510472,107.277045,8000,8000,08:00,18:00,120,Air terjun unik berketinggian 20 meter di Citatah Cipatat yang aliran airnya keluar dari mulut terowongan air tua peninggalan kolonial Belanda.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,18:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,0.938,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 8.65, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 6.4, ""Santai/Healing"": 2.55, ""Sejarah"": 0.75, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,,False,False,False,False,False,False,unknown,,True,47.27,,False,0.0,unavailable,,False,True,https://images.unsplash.com/photo-1472214222541-d510753a4707?w=800&q=80,https://images.unsplash.com/photo-1472214222541-d510753a4707?w=800&q=80,,manual_excel_2026-06-09,,Curug Walanda Citatah,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
LOC-197,Curug Nyalangkadar,Wisata Alam,['Umum'],1.0,1.0,Sangat Positif,-7.1076,107.4492,22000,450000,07:00,17:00,120,Curug Nyalangkadar adalah destinasi air terjun tersembunyi yang alami dan asri di kawasan Rajamandala Cipatat dengan aliran air jernih serta jalur trekking yang menantang.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,5.0,1.0,0.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 10.15, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.15, ""Petualangan"": 0.75, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Outdoor,Santai/Healing;Spot Foto,Belanja;Indoor;Kuliner;Religi,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,,False,False,False,False,False,False,unknown,,True,27.03,,True,1.0,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7ak95bUBXu8JMx8LKv23JVltWWBunIWrcyG_jGzEQzAUh9_K27PSZXVIhUDD0g48vs6LxX5svSur2y3cmiUqyIjSaVPYh8K3FT6AlArYesPmTMh8ok07Q5LzggOOBBd8twYvo=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=curug%20nyalangkadar&query_place_id=ChIJPW-mTAD5aC4RmYLHQiUbTXI,,google_maps_extractor_2026_05_19,,curug nyalangkadar,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-198,Tebing Gunung Hawu,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner']",0.8695652173913043,46.0,Sangat Positif,-6.8347221,107.4602778,10000,15000,07:00,17:00,120,"Tebing Gunung Hawu adalah kawasan karst tebing kapur purba di Padalarang yang populer untuk aktivitas ekstrem panjat tebing, hammocking di ketinggian, serta berburu sunrise.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",05:00,18:00,05:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.565217391304348,42.0,2.0,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: sunrise, tebing (+1.5) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 11.0, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Petualangan"": 0.75, ""Santai/Healing"": 2.55, ""Spot Foto"": 5.65}",auto_rule_v1,reviewed,,,,,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Religi,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=High; sources=User correction / Google Maps review note, 2026-05-26; note=Dikoreksi oleh user: Tebing Gunung Hawu masih buka; review terakhir disebut 4 hari lalu.; revision=Status diubah dari belum pasti menjadi aktif; bukti review terbaru membuat confidence lebih kuat.",auto_rule_v1,True,False,False,False,updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,18.88,,False,0.8695652173913043,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://tourbandung.com/wp-content/webp-express/webp-images/uploads/2019/10/gunung-hawu-padalarang.jpg.webp,https://tourbandung.com/wp-content/webp-express/webp-images/uploads/2019/10/gunung-hawu-padalarang.jpg.webp,,manual_excel_2026-06-09,,Tebing Gunung Hawu,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
LOC-199,Taman Buru Gunung Masigit Kareumbi,Taman Kota,"['Alam', 'Ramah Anak', 'Santai/Healing']",0.8307692307692308,195.0,Sangat Positif,-6.9413427,107.9378767,5000,7000,09:00,17:00,60,"Taman Buru Gunung Masigit Kareumbi adalah kawasan konservasi hutan seluas 12.420 hektar di perbatasan Bandung-Sumedang yang menawarkan bumi perkemahan, penangkaran rusa, dan jalur jungle trekking.",Per Orang,Ruang publik kota,"Ruang Publik, Santai, Jalan-jalan",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.482051282051282,169.0,7.0,Santai/Healing,Santai/Healing;Alam;Outdoor,Keluarga;Ramah Anak,Belanja;Kuliner;Petualangan;Sejarah,1.0,False,,"Santai/Healing: category=Taman Kota (+3.5) | subcategory keyword: ruang publik (+1.2) | tags keyword: santai, ruang publik (+2.1) || Alam: description keyword: gunung, hutan (+1.5) | name keyword: gunung (+0.6) | old multi_labels=Alam (+1) || Outdoor: category=Taman Kota (+2) | description keyword: taman, gunung, hutan (+2.25) | name keyword: taman, gunung (+1.2) || Keluarga: category=Taman Kota (+2.5) || Ramah Anak: category=Taman Kota (+1.5) | old multi_labels=Ramah Anak (+0.25)","{""Alam"": 3.1, ""Belanja"": -2.0, ""Keluarga"": 2.5, ""Kuliner"": -1.5, ""Outdoor"": 5.45, ""Petualangan"": 0.75, ""Ramah Anak"": 1.75, ""Santai/Healing"": 9.15, ""Spot Foto"": 1.0}",auto_rule_v1,auto_approved,,,,,Santai/Healing,Santai/Healing;Alam;Outdoor,Keluarga;Ramah Anak,Belanja;Kuliner;Petualangan;Sejarah,remove,exclude_scope,False,,QA override: outside strict Bandung Raya default scope.,realworld_qa_override,True,False,False,True,,False,False,False,False,False,False,medium,,True,36.58,,True,0.8307692307692308,tfidf_linearsvc,run_nlp_pipeline_v2,True,False,,,,,,Kawasan Konservasi Taman Buru G. Masigit Kareumbi,0.7073,missing,missing,No reliable media match.
LOC-200,Wisata Batu Kuda,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner', 'Santai/Healing']",0.7450980392156863,51.0,Sangat Positif,-6.893123,107.74516,10000,15000,00:00,23:59,120,"Perkemahan pedesaan, tempat tidur gantung di pohon pinus & jalan setapak ke pos pengamatan pegunungan terjal.",Per Orang,Hutan pinus,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.529411764705882,43.0,5.0,Alam,Alam;Santai/Healing;Outdoor,Spot Foto;Malam,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: hutan (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: hutan (+1.2) | tags keyword: outdoor, alam (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 8.3, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 5.8, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,Alam,Alam;Santai/Healing;Outdoor,Spot Foto,Belanja;Indoor;Religi;Malam,keep,active_candidate,,,,auto_rule_v1,True,False,False,False,Malam label removed: not night_verified,False,False,False,False,False,False,unknown,,True,15.57,,False,0.7450980392156863,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFC7gKb8OO29VZ_p6U14_ALU_bhsVhwNBvddxz8AahM-CQ4wnsK_JYGsjNQ8waHs5tQTAWkdXz0HUD43mGN0IzOndHMzBseBFbvFafvXify70-VAkzSF4ktwpqqMUazneNh-Iuycg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Wisata%20Batu%20Kuda&query_place_id=ChIJ_Rd4PpLcaC4RhcOYyolmwK4,,google_maps_extractor_2026_05_19,,Wisata Batu Kuda,1.0,exact_normalized_title,accepted,Exact normalized title match.
LOC-201,Curug Batu Templek,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.7755102040816326,49.0,Sangat Positif,-6.8716298,107.6845318,5000,30000,07:00,17:00,120,Curug Batu Templek adalah air terjun unik setinggi 50 meter di tebing cadas bekas area penambangan batu alam yang berbentuk lempengan batuan tipis yang tersusun rapi.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,18:00,06:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.469387755102041,41.0,3.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: tebing (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -1.75, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 7.9, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.3}",auto_rule_v1,reviewed,,,,,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Religi;Malam,keep,active_candidate,True,,"Updated master status/facility 2026-05-27; status=✓ Aktif; decision=include_active; confidence=Medium; sources=User correction, 2026-05-26; note=Dikoreksi oleh user: Curug Batu Templek masih buka. Jika akan dipakai untuk data final publik, agent tetap boleh menambahkan evidence_url.; revision=Status diubah dari belum pasti menjadi aktif berdasarkan koreksi user.",auto_rule_v1,True,False,False,False,Malam label removed: not night_verified | updated_master_status_facility_2026-05-27:status:include_active,False,False,False,False,False,False,unknown,,True,10.21,,False,0.7755102040816326,tfidf_linearsvc,run_nlp_pipeline_v2,True,True,https://images.unsplash.com/photo-1508193638397-1c4234db14d8?w=800&q=80,https://images.unsplash.com/photo-1508193638397-1c4234db14d8?w=800&q=80,,manual_excel_2026-06-09,,Curug Batu Templek,1.0,manual_excel,manual_accepted,Manual media filled from Daftar_Destinasi_Wisata_Bandung_Professional.xlsx on 2026-06-09.
