priority,impact_score,task_type,location_id,location_name,category,issue_codes,fields_to_complete,what_to_check,reviewer_decision,evidence_url,latest_review_seen,reviewer_note,review_status,decision_options,verification_search_url,fields_remaining_count
P1,85,facility_verification,LOC-068,Pasar Cimindi,Tempat Belanja,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Pasar+Cimindi+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-074,Rumah Makan Sangu Liwet Ibu Ika Pasirjambu Ciwidey,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Rumah+Makan+Sangu+Liwet+Ibu+Ika+Pasirjambu+Ciwidey+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-097,Taman Lembah Dewata,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Taman+Lembah+Dewata+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-102,Terminal Wisata Grafika Cikole,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Terminal+Wisata+Grafika+Cikole+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-104,The Kings Shopping Centre,Tempat Belanja,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=The+Kings+Shopping+Centre+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-105,The Lodge Maribaya,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=The+Lodge+Maribaya+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-106,The Nice Park Bandung,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=The+Nice+Park+Bandung+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-108,Trans Studio Bandung,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Trans+Studio+Bandung+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-109,Trans Studio Mall Bandung,Tempat Belanja,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Trans+Studio+Mall+Bandung+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-110,Upside Down World Bandung,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Upside+Down+World+Bandung+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-111,Venus Cimahi,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Venus+Cimahi+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-116,Wisata Kampoeng Ciherang,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Wisata+Kampoeng+Ciherang+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-117,Kiara Artha Park,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Kiara+Artha+Park+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-122,Peta Park,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Peta+Park+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-127,Sarae Hills,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Sarae+Hills+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-130,Fairy Garden by The Lodge,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Fairy+Garden+by+The+Lodge+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-135,Taman Main Mili-Mili & Hutan Mycelia,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Taman+Main+Mili-Mili+%26+Hutan+Mycelia+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-141,Taman Wisata Bougenville,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Taman+Wisata+Bougenville+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-144,Barusen Hills Ciwidey,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Barusen+Hills+Ciwidey+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-145,Palalangon Park,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Palalangon+Park+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-146,Taman Love Soreang,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Taman+Love+Soreang+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-147,Victory Waterpark Soreang,Wahana Air,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Victory+Waterpark+Soreang+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-165,Malabar Mountain Coffee Shop & Eatery,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Malabar+Mountain+Coffee+Shop+%26+Eatery+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-169,Dago Bakery Punclut,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Dago+Bakery+Punclut+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-171,D'Dieuland,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=D%27Dieuland+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-172,Sudut Pandang Bandung,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Sudut+Pandang+Bandung+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-173,Cakrawala Nature Sparkling Restaurant,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Cakrawala+Nature+Sparkling+Restaurant+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-179,Mini Mania Lembang,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Mini+Mania+Lembang+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-181,Noah's Park Lembang,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Noah%27s+Park+Lembang+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-216,Panama Park 825,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Panama+Park+825+Bandung+Jawa+Barat,5
P1,85,facility_verification,LOC-217,Karang Setra Waterland,Wahana Air,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Karang+Setra+Waterland+Bandung+Jawa+Barat,5
P1,80,facility_verification,LOC-148,Pesona Nirwana Waterpark,Wahana Air,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Pesona+Nirwana+Waterpark+Bandung+Jawa+Barat,5
P1,80,facility_verification,LOC-162,Rumah Putih Cukul,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Rumah+Putih+Cukul+Bandung+Jawa+Barat,5
P1,80,facility_verification,LOC-167,Cicalengka Dreamland,Rekreasi Keluarga,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Cicalengka+Dreamland+Bandung+Jawa+Barat,5
P1,80,facility_verification,LOC-174,Lereng Anteng Panoramic Coffee,Tempat Kuliner,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Lereng+Anteng+Panoramic+Coffee+Bandung+Jawa+Barat,5
P1,80,facility_verification,LOC-177,Wahoo Waterworld,Wahana Air,W_ACTIVE_FACILITY_VERIFICATION_SPARSE,parking_verified|wheelchair_accessible_verified|toilet_verified|mushola_verified|pet_friendly_verified,"Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, pet friendly bila relevan.",,,,"Belum diverifikasi. Cek fasilitas utama: parkir, toilet, mushola, akses kursi roda, dan pet friendly bila relevan dari ulasan/foto terbaru.",pending_manual_verification,facility_verified | sparse_evidence | uncertain,https://www.google.com/maps/search/?api=1&query=Wahoo+Waterworld+Bandung+Jawa+Barat,5
P1,80,rating_sentiment_completion,LOC-029,Dusun Bambu,Rekreasi Keluarga,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Dusun+Bambu+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-134,Bukit Bintang Bandung (Patahan Lembang),Wisata Alam,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Bukit+Bintang+Bandung+%28Patahan+Lembang%29+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-152,Kebun Teh Rancabali,Wisata Alam,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Kebun+Teh+Rancabali+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-162,Rumah Putih Cukul,Rekreasi Keluarga,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Rumah+Putih+Cukul+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-174,Lereng Anteng Panoramic Coffee,Tempat Kuliner,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Lereng+Anteng+Panoramic+Coffee+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-176,Padepokan Dayang Sumbi,Tempat Belajar,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Padepokan+Dayang+Sumbi+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-192,Curug Ngebul Gununghalu,Wisata Alam,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Curug+Ngebul+Gununghalu+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-213,Taman Cibeunying,Taman Kota,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Taman+Cibeunying+Bandung+Jawa+Barat,4
P1,80,rating_sentiment_completion,LOC-220,Nimo Jungle Hot Spring,Wisata Alam,W_ACTIVE_RATING_MISSING|W_ACTIVE_SENTIMENT_UNAVAILABLE,avg_rating|sentiment_available|sentiment_model_source|sentiment_model_version,"Isi rating rata-rata dan/atau catatan jumlah review terbaru. Jika review minim, tulis low confidence.",,,,"Belum diambil dari sumber aktual. Cek rating rata-rata, jumlah/ulasan terbaru, dan tulis low confidence bila review minim.",pending_manual_verification,rating_filled | low_confidence | uncertain,https://www.google.com/maps/search/?api=1&query=Nimo+Jungle+Hot+Spring+Bandung+Jawa+Barat,4
